Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance Qualifier, 2021-05-22, Open Men's 89kg, Dylan Clagg, 83.2, 110, 115, -119, 130, -136, -140, 115, 130, 245
Last Chance Qualifier, 2021-05-22, Open Men's 89kg, Nick Radovcich, 84.45, 87, -91, -91, -110, 110, -115, 87, 110, 197
Last Chance Qualifier, 2021-05-22, Open Women's +87kg, Sydney Wadsworth, 88.9, 58, 51, 53, 64, 69, -72, 58, 69, 127
Last Chance Qualifier, 2021-05-22, Open Women's 55kg, Olivia Paulsen, 52.95, -45, 45, 47, 62, -66, 66, 47, 66, 113
Last Chance Qualifier, 2021-05-22, Open Women's 64kg, Lilian Christensen, 60.15, 30, 33, 35, 39, -41, 41, 35, 41, 76
Last Chance Qualifier, 2021-05-22, Open Women's 76kg, Elizabeth Duncan, 73, 26, 29, -32, 36, 39, 42, 29, 42, 71
Last Chance Qualifier, 2021-05-22, Women's 13 Under Age Group 36kg, SkotLynd Cagle, 34.2, 25, 28, 30, 34, 36, 39, 30, 39, 69
Last Chance Qualifier, 2021-05-22, Women's 14-15 Age Group 55kg, Elyse Pippitt, 50.55, 17, 19, 21, 26, 29, 31, 21, 31, 52
Last Chance Qualifier, 2021-05-22, Women's 13 Under Age Group 36kg, Leah Leatherman, 34.8, 10, 12, -15, 15, -17, -17, 12, 15, 27





















