Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance U25, 2019-02-03, Open Men's +109kg, Nick Butorovich, 136.6, 92, 97, 102, 130, 133, -140, 102, 133, 235
Last Chance U25, 2019-02-03, Open Men's 67kg, Skylar Woodruff, 66.6, 52, 57, 62, 61, 70, -76, 62, 70, 132
Last Chance U25, 2019-02-03, Women's Masters (35-39) 71kg, Amanda Brandenburger, 67.9, -53, 53, 54, 70, 74, 78, 54, 78, 132
Last Chance U25, 2019-02-03, Open Men's 81kg, Brandenb Brisbo, 77.4, 52, 54, -61, 61, 65, 72, 54, 72, 126
Last Chance U25, 2019-02-03, Open Women's 59kg, Brookelynn Buerkley, 57.5, 50, 52, -54, 70, 73, -76, 52, 73, 125
Last Chance U25, 2019-02-03, Open Women's 59kg, Maria Snyder, 58, 50, -52, 52, 59, 61, -63, 52, 61, 113
























