Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Coffee and Cleans Weightlifting meet, 2018-06-23, Open Men's 85 kg, Steven Smith, 84.9, 120, 124, 127, 145, 147, 147, 127, 147, 274
Coffee and Cleans Weightlifting meet, 2018-06-23, Open Men's 105 kg, Mark Purcell, 97.1, 101, 108, 111, 125, 130, 137, 111, 137, 248
Coffee and Cleans Weightlifting meet, 2018-06-23, Open Men's 105 kg, Evan Chelini, 104.9, 100, 105, 107, 125, 132, 132, 107, 132, 239
Coffee and Cleans Weightlifting meet, 2018-06-23, Open Men's 77 kg, Kristian Swotek, 75.2, 90, 100, 108, 120, 125, 125, 108, 125, 233
Coffee and Cleans Weightlifting meet, 2018-06-23, Open Men's 77 kg, Arthur Samaras III, 76.1, 80, 85, 90, 105, 110, 113, 90, 113, 203
Coffee and Cleans Weightlifting meet, 2018-06-23, Men's 14-15 Age Group +85 kg, Ethan Enfinger, 106.3, 66, 70, 74, 94, 97, 101, 74, 101, 175
Coffee and Cleans Weightlifting meet, 2018-06-23, Women's Masters (35-39) 63 kg, Staci Swotek, 61, 66, 68, 69, 75, 77, 79, 69, 79, 148
Coffee and Cleans Weightlifting meet, 2018-06-23, Women's 13 Under Age Group 48kg, Kaylie Lipham, 46.9, 30, 32, 32, 35, 37, 40, 32, 40, 72






















