Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Thors Stone Fall 2020 Meet, 2020-10-31, Men's Masters (45-49) +109kg, Kenneth Allgair, 120, 60, 65, 71, 70, 75, 80, 71, 80, 151
Thors Stone Fall 2020 Meet, 2020-10-31, Men's Masters (65-69) 96kg, Frank ODonnell, 95.9, 40, 45, 48, 50, 55, 60, 48, 60, 108
Thors Stone Fall 2020 Meet, 2020-10-31, Men's Masters (45-49) 89kg, Craig Cam Manning, 85.4, 42, 45, 49, 50, 54, 57, 49, 57, 106
Thors Stone Fall 2020 Meet, 2020-10-31, Women's Masters (60-64) 71kg, Valerie Thompson, 70.9, 33, 35, 37, 43, 46, 49, 37, 49, 86
Thors Stone Fall 2020 Meet, 2020-10-31, Open Women's +87kg, Anna Frazier, 94.1, 30, 33, 35, 35, 38, 39, 35, 39, 74
Thors Stone Fall 2020 Meet, 2020-10-31, Women's Masters (70-74) 55kg, Jane Higgins, 50.7, 25, 27, 28, 33, 35, -37, 28, 35, 63
























