Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
MS Masters Qualifier, 2014-01-19, Open Men's 85 kg, Tyler Smith, 83.1, 110, 114, 116, 142, 148, 151, 116, 151, 267
MS Masters Qualifier, 2014-01-19, Open Men's 94 kg, Derek Richards, 87.54, 80, 85, 92, 102, 110, 113, 92, 113, 205
MS Masters Qualifier, 2014-01-19, Open Men's 77 kg, George Baladi, 76.6, 83, 89, 92, 100, 105, 110, 92, 110, 202
MS Masters Qualifier, 2014-01-19, Women's Masters (35-39) 63 kg, Janice Ferguson, 62.6, 41, 47, 55, 68, 74, 77, 55, 77, 132
MS Masters Qualifier, 2014-01-19, Women's Masters (35-39) 58 kg, Heather Perry, 54.88, 34, 40, 43, 50, 53, 56, 43, 56, 99
MS Masters Qualifier, 2014-01-19, Women's Masters (35-39) 75 kg, Juli-Ann Marquette, 73.9, 36, 40, 44, 48, 53, 55, 44, 55, 99
























