Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Monster Mash Fund Raiser, 2014-10-31, Women's 16-17 Age Group 69 kg, Alyisha Anderson, 67.3, 50, 52, 55, 70, 75, 80, 55, 80, 135
Monster Mash Fund Raiser, 2014-10-31, Women's 16-17 Age Group 63 kg, Alexus Cisco, 60.1, 45, 47, 50, 60, 62, 65, 50, 65, 115
Monster Mash Fund Raiser, 2014-10-31, Open Women's 63 kg, Tekeyla Sadler, 63, 40, 40, 45, 57, 62, 64, 45, 64, 109
Monster Mash Fund Raiser, 2014-10-31, Women's 16-17 Age Group 58 kg, Jhanee O'Neal, 57.3, 37, 40, 42, 55, 60, 62, 42, 62, 104
Monster Mash Fund Raiser, 2014-10-31, Women's 16-17 Age Group 69 kg, Kaylah Branch, 64.7, 35, 40, 40, 50, 60, 60, 40, 60, 100

























