Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
HBC Closed, 2020-03-14, Open Men's 61kg, John Ellison, 60.08, 92, 96, 100, 122, 127, -130, 100, 127, 227
HBC Closed, 2020-03-14, Junior Men's 81kg, Jax Chancellor, 80.66, 92, -97, 97, 117, 122, 125, 97, 125, 222
HBC Closed, 2020-03-14, Open Men's 96kg, Jacob Ising, 89.53, 70, 75, 80, 110, 115, 120, 80, 120, 200
HBC Closed, 2020-03-14, Junior Men's 61kg, Joseph Feliciano, 60.97, 72, 75, -77, 95, 100, 105, 75, 105, 180
HBC Closed, 2020-03-14, Junior Women's 59kg, Faith Bergner, 55, 67, 70, 73, 87, 90, 93, 73, 93, 166
HBC Closed, 2020-03-14, Men's 16-17 Age Group 67kg, Drayke Hermanson, 63.58, 63, 67, 70, 80, 85, 90, 70, 90, 160
HBC Closed, 2020-03-14, Junior Women's 64kg, Katelynn Neal, 60.12, 62, 65, -68, 75, 77, 80, 65, 80, 145
HBC Closed, 2020-03-14, Women's 16-17 Age Group 64kg, Alejandra Rosas, 63.01, 55, -58, 60, 70, 75, 80, 60, 80, 140
HBC Closed, 2020-03-14, Junior Women's 76kg, Gabrielle Camarillo, 71.1, 50, -53, -53, 65, 70, 73, 50, 73, 123





















