Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
March Madness Weightlifting Meet, 2022-03-31, Junior Men's 73kg, Alexander Ulbricht, 73, 79, 82, -84, -103, -103, 108, 82, 108, 190
March Madness Weightlifting Meet, 2022-03-31, Men's 16-17 Age Group 81kg, Dylan Satkunam, 80, 72, 75, 80, 105, -110, -110, 80, 105, 185
March Madness Weightlifting Meet, 2022-03-31, Men's 16-17 Age Group 61kg, Gavin Such, 60.1, -54, 54, -57, 74, 77, -80, 54, 77, 131
March Madness Weightlifting Meet, 2022-03-31, Junior Women's 81kg, Rylie Leith, 77.3, 47, 50, -53, -65, 67, -69, 50, 67, 117
March Madness Weightlifting Meet, 2022-03-31, Women's 16-17 Age Group 71kg, Zoe Ertelt, 69.45, 32, 36, -38, 37, -39, 39, 36, 39, 75
March Madness Weightlifting Meet, 2022-03-31, Women's 16-17 Age Group 49kg, Kiera Wentz, 46.6, 18, 21, 24, 25, 27, 29, 24, 29, 53
March Madness Weightlifting Meet, 2022-03-31, Men's 16-17 Age Group 81kg, G Zachary Schwab, 80.7, -74, -76, -76, 95, 97, 99, 0, 99, 0
March Madness Weightlifting Meet, 2022-03-31, Junior Men's 96kg, Jacob Kirkeby, 90.2, -93, -93, -93, -118, -118, -120, 0, 0, 0






















