Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
2022 50th Challenge 210, 2022-10-29, Open Men's 89kg, Caleb Goodman, 86.05, -137, 139, 143, 183, -193, -195, 143, 183, 326
2022 50th Challenge 210, 2022-10-29, Open Men's 89kg, Ruben Martinez, 87.72, 130, 135, -142, 170, -175, 175, 135, 175, 310
2022 50th Challenge 210, 2022-10-29, Open Women's 45kg, Katie Grob, 44.74, 53, 55, 56, 70, 73, -76, 56, 73, 129



























