Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Mid Atlantic LWC Last Chance Qualifier, 2017-04-15, Open Men's 85 kg, Matthew Maze, 84.33, -125, -125, 125, 157, -164, 164, 125, 164, 289
Mid Atlantic LWC Last Chance Qualifier, 2017-04-15, Open Women's 69 kg, Taylor Rohrbaugh, 67.89, 80, 83, -85, 96, 0, 0, 83, 96, 179
Mid Atlantic LWC Last Chance Qualifier, 2017-04-15, Open Women's 63 kg, Courtney Candullo, 62.95, 71, 75, -78, -95, 95, -100, 75, 95, 170
Mid Atlantic LWC Last Chance Qualifier, 2017-04-15, Open Women's 90 kg, Nicole Sepulveda, 87.18, 60, 71, 76, 89, -95, -97, 76, 89, 165
Mid Atlantic LWC Last Chance Qualifier, 2017-04-15, Open Women's 58 kg, Casey Rohrbaugh, 56.2, 70, 74, 77, 83, 87, -91, 77, 87, 164
Mid Atlantic LWC Last Chance Qualifier, 2017-04-15, Open Women's 69 kg, Sarah Cascarino, 63.9, -50, 50, 55, 65, 70, 75, 55, 75, 130
























