Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
2018 5th International Qatar Cup, 2018-12-23, Open Men's 55kg, D'Angelo Osorio, 0, 155, -160, 160, 200, -207, -210, 160, 200, 360
2018 5th International Qatar Cup, 2018-12-23, Open Women's 45kg, Janelle Shafer, 0, 87, 92, 95, 110, 115, -120, 95, 115, 210
2018 5th International Qatar Cup, 2018-12-23, Open Women's 45kg, Tayler Harris, 0, 86, 90, 92, 110, -114, -118, 92, 110, 202
2018 5th International Qatar Cup, 2018-12-23, Open Women's 45kg, Nicole Deines, 0, 87, -90, 90, 110, -113, -113, 90, 110, 200
2018 5th International Qatar Cup, 2018-12-23, Open Women's 45kg, Cortney Batchelor, 0, 77, 79, -81, -100, -100, -100, 79, 0, 0
2018 5th International Qatar Cup, 2018-12-23, Open Women's 45kg, Camille Leblanc-bazinet, 0, -82, -83, -83, 105, 110, -115, 0, 110, 0
























