Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
2016 Turkey Meet, 2016-11-27, Open Men's 105 kg, Daniel Lee, 94, 100, 104, 107, 125, 128, 133, 107, 133, 240
2016 Turkey Meet, 2016-11-27, Open Men's 105 kg, Kristoffer Gundrum, 94, 100, -105, -107, -115, 115, -120, 100, 115, 215
2016 Turkey Meet, 2016-11-27, Open Men's 69 kg, David Weber, 69, 82, 87, 92, 111, -116, 116, 92, 116, 208
2016 Turkey Meet, 2016-11-27, Open Women's 63 kg, Candace Bethune-Brown, 63, 60, -63, -65, -70, 70, -75, 60, 70, 130
2016 Turkey Meet, 2016-11-27, Women's Masters (35-39) 63 kg, Diana Jewell, 63, 45, 49, 53, 55, 59, 63, 53, 63, 116
2016 Turkey Meet, 2016-11-27, Women's Masters (50-54) 58 kg, Maria McBride, 58, 32, 34, -37, -42, 42, -45, 34, 42, 76
























