Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Liberty Barbell Club Summer Qualifying Meet, 2015-08-01, Open Men's 77 kg, Paul Buono, 76.2, 95, 100, 105, 130, 135, 140, 105, 140, 245
Liberty Barbell Club Summer Qualifying Meet, 2015-08-01, Open Men's 85 kg, Richard Beaver, 79.7, -100, 100, 103, 120, 125, -130, 103, 125, 228
Liberty Barbell Club Summer Qualifying Meet, 2015-08-01, Open Men's 69 kg, Giancarlo Morante, 69, 70, 74, 78, 100, 103, -105, 78, 103, 181
Liberty Barbell Club Summer Qualifying Meet, 2015-08-01, Open Men's 69 kg, Stephan Brondeau, 65.8, 60, 64, 68, 95, 100, -103, 68, 100, 168
Liberty Barbell Club Summer Qualifying Meet, 2015-08-01, Women's Masters (35-39) 63 kg, Paulette Richards, 62.9, 56, 58, -60, 79, -81, -81, 58, 79, 137
Liberty Barbell Club Summer Qualifying Meet, 2015-08-01, Open Women's 63 kg, Marie Salomon, 60, 53, 55, 57, 74, -76, -76, 57, 74, 131
Liberty Barbell Club Summer Qualifying Meet, 2015-08-01, Open Women's 75 kg, Kelly Mantegna, 71.8, 50, 53, 56, 62, 65, 68, 56, 68, 124
Liberty Barbell Club Summer Qualifying Meet, 2015-08-01, Open Women's 58 kg, Finna Wang, 58, 51, 53, 55, 60, 63, -66, 55, 63, 118






















