Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Laker Liftoff, 2021-02-20, Junior Men's 109kg, James Tice, 107.8, 106, -111, 114, 125, 129, -134, 114, 129, 243
Laker Liftoff, 2021-02-20, Men's 16-17 Age Group 96kg, Will Martin, 90, 57, 63, 67, 75, 79, -101, 67, 79, 146
Laker Liftoff, 2021-02-20, Men's 16-17 Age Group 81kg, Austin Schons, 80.6, 47, 50, 59, 72, 76, 80, 59, 80, 139
Laker Liftoff, 2021-02-20, Men's 16-17 Age Group 102kg, Waylon Lekatz, 99.9, 40, 45, 50, 60, 68, 75, 50, 75, 125
Laker Liftoff, 2021-02-20, Men's 14-15 Age Group 61kg, Shawn Carey, 60.2, 35, 40, 43, 57, 61, 64, 43, 64, 107
Laker Liftoff, 2021-02-20, Men's 16-17 Age Group 81kg, Ross Hansen, 80.4, 37, 41, -45, 52, 58, 61, 41, 61, 102
Laker Liftoff, 2021-02-20, Women's 14-15 Age Group 59kg, Emily Green, 55.9, 34, -36, 36, 45, -48, -48, 36, 45, 81























