Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
September Online Qualifier, 2022-09-01, Open Men's 81kg, Eric Vercellone, 80.8, 123, 0, 0, 151, 0, 0, 123, 151, 274
September Online Qualifier, 2022-09-01, Open Men's 89kg, James Battaglia, 89, 107, 0, 0, 150, 0, 0, 107, 150, 257
September Online Qualifier, 2022-09-01, Open Men's 81kg, Jack Buis, 75.4, 102, 0, 0, 138, 0, 0, 102, 138, 240
September Online Qualifier, 2022-09-01, Open Men's 81kg, Justin Barber, 74.2, 102, 0, 0, 126, 0, 0, 102, 126, 228
September Online Qualifier, 2022-09-01, Men's Masters (40-44) 96kg, Lionel Bisso, 95.3, 95, 0, 0, 127, 0, 0, 95, 127, 222
September Online Qualifier, 2022-09-01, Men's Masters (35-39) 89kg, Ramadan Sayed Rabeh, 82, 100, 0, 0, 120, 0, 0, 100, 120, 220
September Online Qualifier, 2022-09-01, Open Men's 89kg, Ryan Carmody, 83.35, 91, 0, 0, 125, 0, 0, 91, 125, 216
September Online Qualifier, 2022-09-01, Open Women's 87kg, Laura Barito, 86.4, 83, 0, 0, 107, 0, 0, 83, 107, 190
September Online Qualifier, 2022-09-01, Men's Masters (45-49) 73kg, Jason Schwarz, 73, 80, 0, 0, 100, 0, 0, 80, 100, 180
September Online Qualifier, 2022-09-01, Open Women's 71kg, Natalie Hart, 68, 70, 0, 0, 97, 0, 0, 70, 97, 167
September Online Qualifier, 2022-09-01, Men's Masters (35-39) 73kg, Arkadiy Makaron, 72.4, 66, 0, 0, 98, 0, 0, 66, 98, 164
September Online Qualifier, 2022-09-01, Open Women's 71kg, Gabrielle Haugh, 70.55, 70, 0, 0, 93, 0, 0, 70, 93, 163
September Online Qualifier, 2022-09-01, Open Women's 59kg, Gwen Proper, 58.2, 73, 0, 0, 89, 0, 0, 73, 89, 162
September Online Qualifier, 2022-09-01, Men's 14-15 Age Group 61kg, Brennan Romero, 59, 71, 0, 0, 91, 0, 0, 71, 91, 162
September Online Qualifier, 2022-09-01, Open Women's 59kg, Emily Persons, 59, 67, 0, 0, 81, 0, 0, 67, 81, 148
September Online Qualifier, 2022-09-01, Men's Masters (60-64) 96kg, David Roderick, 93, 67, 0, 0, 77, 0, 0, 67, 77, 144
September Online Qualifier, 2022-09-01, Women's Masters (40-44) +87kg, Natasha Wunderlich, 97.6, 59, 0, 0, 72, 0, 0, 59, 72, 131
September Online Qualifier, 2022-09-01, Open Women's 71kg, Ashlyn Allen, 64.9, 60, 0, 0, 70, 0, 0, 60, 70, 130
September Online Qualifier, 2022-09-01, Women's Masters (40-44) 64kg, Erin Martin, 63.83, 58, 0, 0, 71, 0, 0, 58, 71, 129
September Online Qualifier, 2022-09-01, Open Women's 71kg, Lindsey Sautner, 64.1, 56, 0, 0, 72, 0, 0, 56, 72, 128
September Online Qualifier, 2022-09-01, Women's Masters (40-44) 76kg, Kyla McDonough, 74, 51, 0, 0, 64, 0, 0, 51, 64, 115
September Online Qualifier, 2022-09-01, Open Women's 55kg, Celia Ricci, 54.8, 49, 0, 0, 66, 0, 0, 49, 66, 115
September Online Qualifier, 2022-09-01, Women's 14-15 Age Group 55kg, Lilla Heath, 53, 50, 0, 0, 55, 0, 0, 50, 55, 105
September Online Qualifier, 2022-09-01, Open Women's 64kg, Tara Lynn Stryder, 61.05, 42, 0, 0, 56, 0, 0, 42, 56, 98
September Online Qualifier, 2022-09-01, Men's 13 Under Age Group 32kg, Nixon  Catalano, 21, 14, 0, 0, 20, 0, 0, 14, 20, 34





