Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Youth Nationals Qualifier, 2018-05-12, Women's 16-17 Age Group 69 kg, Chloe wise, 68.9, 65, 68, -71, 85, 88, 91, 68, 91, 159
Youth Nationals Qualifier, 2018-05-12, Men's 13 Under Age Group 69 Kg, Fred Malouf, 65.8, 56, 60, 64, 65, 68, 73, 64, 73, 137
Youth Nationals Qualifier, 2018-05-12, Open Men's 56 kg, Gavin Knudsen, 50.8, 50, 52, 56, 65, 69, 73, 56, 73, 129
Youth Nationals Qualifier, 2018-05-12, -, Jaxon Moe, 38.4, 33, -34, -34, 47, -48, -48, 33, 47, 80
Youth Nationals Qualifier, 2018-05-12, Men's 13 Under Age Group 69 Kg, Nick Koncar, 62.3, 28, 30, -32, 37, -39, 39, 30, 39, 69
Youth Nationals Qualifier, 2018-05-12, Men's 13 Under Age Group 35 Kg, Finn Malouf, 33.6, 15, 17, -19, 15, -20, 20, 17, 20, 37
























