Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
SAS Open, 2017-01-28, Open Men's+105 kg, Justin Baumgartner, 114, 115, 122, 131, 155, 163, 167, 131, 167, 298
SAS Open, 2017-01-28, Open Men's 69 kg, Anthony Peralta, 66, 94, 97, 100, 130, 135, 140, 100, 140, 240
SAS Open, 2017-01-28, Open Women's 75 kg, Vanessa Campillo, 75, 53, 56, 60, 72, 75, 78, 60, 78, 138
SAS Open, 2017-01-28, Open Women's 90 kg, Kemena Akpoborie, 78.63, 60, 60, 60, 71, 73, 77, 60, 77, 137


























