Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Natty Tune-up, 2015-02-07, Open Men's+105 kg, Christopher Chaney, 115.9, 140, 145, 148, 170, 175, 175, 148, 175, 323
Natty Tune-up, 2015-02-07, Open Men's+105 kg, Elijah Young, 120.1, 110, 115, 120, 115, 120, 125, 120, 125, 245
Natty Tune-up, 2015-02-07, Open Men's 105 kg, Brynden Pitzer, 101.3, 100, 105, 107, 125, 130, 135, 107, 135, 242
Natty Tune-up, 2015-02-07, Open Men's+105 kg, Jeremy Rutledge, 106.6, 110, 115, 120, 110, 115, 121, 120, 121, 241
Natty Tune-up, 2015-02-07, Open Men's+105 kg, Justin Felderhoff, 121.7, 90, 95, 100, 120, 125, 130, 100, 130, 230
Natty Tune-up, 2015-02-07, Open Men's 85 kg, Jacob Caldwell, 84.4, 95, 102, 102, 108, 110, 112, 102, 112, 214
Natty Tune-up, 2015-02-07, Open Men's 69 kg, Matthew Liao, 65.6, 80, 90, 95, 100, 105, 110, 95, 110, 205
Natty Tune-up, 2015-02-07, Open Women's 69 kg, Amanda Shatwell, 66.6, 48, 52, 57, 65, 69, 72, 57, 72, 129
Natty Tune-up, 2015-02-07, Women's Masters (40-44) 75 kg, Andrea Welsh, 69.2, 25, 25, 25, 32, 36, 36, 25, 36, 61
Natty Tune-up, 2015-02-07, Open Women's 69 kg, Jessica Clark, 65.2, 25, 25, 27, 25, 30, 33, 27, 33, 60




















