Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Palmetto Weightlifting Open, 2017-08-12, Open Men's+105 kg, Jonathan Frick, 123.9, 132, 138, -141, 162, 170, 0, 138, 170, 308
Palmetto Weightlifting Open, 2017-08-12, Open Men's 94 kg, Kincaid Young, 93.4, 90, 95, 100, 125, 130, -135, 100, 130, 230
Palmetto Weightlifting Open, 2017-08-12, Open Men's 77 kg, Renaldo Sears, 74.5, 72, 80, -83, 105, -111, -111, 80, 105, 185
Palmetto Weightlifting Open, 2017-08-12, Open Women's 75 kg, Erin Jenkins, 70.8, 79, -81, -81, 102, -104, 105, 79, 105, 184
Palmetto Weightlifting Open, 2017-08-12, Open Men's 77 kg, Bruno Delage, 76.6, 60, 67, 72, 82, 87, 92, 72, 92, 164
Palmetto Weightlifting Open, 2017-08-12, Women's Masters (35-39) 69 kg, Robin Harris, 67.3, 65, 68, 70, 85, 88, 91, 70, 91, 161
Palmetto Weightlifting Open, 2017-08-12, Open Men's 85 kg, Ameer Khan, 82.66, 62, 65, -70, 83, 85, 90, 65, 90, 155
Palmetto Weightlifting Open, 2017-08-12, Open Women's 58 kg, Amy Fryt, 57.93, 61, 66, 69, 75, 81, -85, 69, 81, 150
Palmetto Weightlifting Open, 2017-08-12, Open Women's 90 kg, Alexandrea Safford, 89.71, 40, 45, 48, 55, 60, 63, 48, 63, 111
Palmetto Weightlifting Open, 2017-08-12, Open Men's 85 kg, Nick Aloi, 83.8, -117, -117, -117, 150, -155, -155, 0, 150, 0




















