Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Donny Shankle Weightlifting Invitational, 2018-04-08, Open Men's 105 kg, Logan Dobbs, 98.08, 90, 100, 110, 130, 140, 0, 110, 140, 250
Donny Shankle Weightlifting Invitational, 2018-04-08, Open Men's 94 kg, Buck Shelton, 87.02, 100, 105, 0, 125, 130, 0, 105, 130, 235
Donny Shankle Weightlifting Invitational, 2018-04-08, Open Men's 105 kg, Benjamin St. Clair, 100.7, 85, 0, 90, 125, 0, 0, 90, 125, 215
Donny Shankle Weightlifting Invitational, 2018-04-08, Open Men's 94 kg, Anthony Shu, 86.4, 0, 80, 0, 103, 0, 108, 80, 108, 188
Donny Shankle Weightlifting Invitational, 2018-04-08, Women's Masters (40-44) 75 kg, Cecille Algarra, 70.64, 50, 0, 52, 63, 66, 0, 52, 66, 118
Donny Shankle Weightlifting Invitational, 2018-04-08, Women's Masters (35-39) 63 kg, Charisse Landicho, 59.13, 0, 48, 50, 63, 66, 0, 50, 66, 116
Donny Shankle Weightlifting Invitational, 2018-04-08, Women's Masters (35-39) 69 kg, Neren Argente, 67, 40, 0, 0, 58, 61, 64, 40, 64, 104























