Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
CFOKC House Call, 2013-03-02, Open Men's 105 kg, Elijah Young, 100, 100, -110, -115, 130, 140, -150, 100, 140, 240
CFOKC House Call, 2013-03-02, Open Men's 94 kg, Bradley King, 87.7, -103, 103, -108, 130, -137, -139, 103, 130, 233
CFOKC House Call, 2013-03-02, Open Men's 69 kg, Joseph Marking, 68.6, -80, 80, -84, 102, -107, -108, 80, 102, 182
CFOKC House Call, 2013-03-02, Open Men's 77 kg, TAYLOR SANDEFUR, 74.5, 60, 64, 68, 75, 80, 85, 68, 85, 153
CFOKC House Call, 2013-03-02, Open Women's 63 kg, Ginny King, 62, -60, 60, -65, -75, 75, -80, 60, 75, 135
CFOKC House Call, 2013-03-02, Open Women's 75 kg, Erin Osborne, 72.5, 39, 43, -45, 52, 56, -61, 43, 56, 99
CFOKC House Call, 2013-03-02, Open Men's 85 kg, Matt Rundle, 83.6, 84, 89, -92, -111, -114, -115, 89, 0, 0























