Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance NYC Competition, 2013-07-01, Open Men's 105 kg, Chad Delecia, 97.64, 80, 81, 82, 120, 0, 0, 82, 120, 202
Last Chance NYC Competition, 2013-07-01, Open Men's 77 kg, Martin Wintz, 76.2, -90, -90, 90, 110, -116, -116, 90, 110, 200
Last Chance NYC Competition, 2013-07-01, Open Women's 63 kg, Heather Farmer, 62.58, -62, 62, 64, 84, -87, -90, 64, 84, 148
Last Chance NYC Competition, 2013-07-01, Open Men's 94 kg, Frankie Murray, 87.54, 60, 61, 62, 80, 0, 0, 62, 80, 142
Last Chance NYC Competition, 2013-07-01, Open Men's 94 kg, Rafael Sornoza, 88.34, 50, 52, 53, 70, 0, 0, 53, 70, 123
Last Chance NYC Competition, 2013-07-01, Women's Masters (40-44) +75 kg, Elke Lohan, 78.13, 40, -60, -60, 60, 70, -86, 40, 70, 110
Last Chance NYC Competition, 2013-07-01, Open Men's 85 kg, Gamal Hassan, 82.78, 40, 41, 42, 40, 0, 0, 42, 40, 82























