Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
CE/Summit Barbell In-House Winter Meet, 2023-02-04, Men's Masters (35-39) 81kg, Jon Hausman, 79.4, 95, -102, -102, 122, 127, -135, 95, 127, 222
CE/Summit Barbell In-House Winter Meet, 2023-02-04, Women's Masters (60-64) 87kg, Gwen Chamberlin, 86.35, -49, 49, -51, 66, -70, -70, 49, 66, 115
CE/Summit Barbell In-House Winter Meet, 2023-02-04, Women's Masters (35-39) 76kg, Elizabeth Barnett, 72.3, -47, 50, -53, 62, -64, -65, 50, 62, 112
CE/Summit Barbell In-House Winter Meet, 2023-02-04, Women's Masters (55-59) 59kg, Carmen Llop Kassinger, 57.2, 35, 39, -44, 45, 50, 55, 39, 55, 94
CE/Summit Barbell In-House Winter Meet, 2023-02-04, Women's Masters (60-64) 59kg, Lisa Austin, 56.6, 31, 33, -35, 40, -43, 43, 33, 43, 76
CE/Summit Barbell In-House Winter Meet, 2023-02-04, Women's Masters (60-64) 71kg, Robin Richardson, 67.4, 31, -33, -33, 40, 43, 45, 31, 45, 76
























