Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
2020 OSS Fall Novice/Youth Invitational, 2020-10-25, Open Men's 89kg, Andrew Hale, 88.35, -90, -90, 90, 115, 0, 0, 90, 115, 205
2020 OSS Fall Novice/Youth Invitational, 2020-10-25, Men's 13 Under Age Group 49kg, Raul Rodriguez, 48.95, 26, 29, 33, 35, 38, -42, 33, 38, 71
2020 OSS Fall Novice/Youth Invitational, 2020-10-25, Men's 14-15 Age Group 61kg, Rowan Milnor, 55.55, 25, 28, -31, 35, 38, 41, 28, 41, 69
2020 OSS Fall Novice/Youth Invitational, 2020-10-25, Men's 13 Under Age Group 61kg, Braeden Dushkin, 55.7, 17, -20, 20, 25, -27, 27, 20, 27, 47
2020 OSS Fall Novice/Youth Invitational, 2020-10-25, Men's 13 Under Age Group 44kg, Bryce Milnor, 40.85, 15, 17, 19, -24, 24, 26, 19, 26, 45
2020 OSS Fall Novice/Youth Invitational, 2020-10-25, Women's 13 Under Age Group 45kg, mariana deoliveira, 42.75, 17, 19, 20, 21, 23, -24, 20, 23, 43
2020 OSS Fall Novice/Youth Invitational, 2020-10-25, Men's 13 Under Age Group 36kg, LUCIANO DEOLIVEIRA, 34, 13, 14, 15, 16, 18, 19, 15, 19, 34
2020 OSS Fall Novice/Youth Invitational, 2020-10-25, Men's 13 Under Age Group 36kg, Ramon Rodriguez, 35.4, 10, 12, 14, 12, 14, -17, 14, 14, 28






















