Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Windy City WLC Junior Qualifier, 2014-04-13, Open Men's 77 kg, Michael Sullivan, 70.57, 62, 67, 72, 80, 85, 90, 72, 90, 162
Windy City WLC Junior Qualifier, 2014-04-13, Women's 16-17 Age Group +75 kg, Lorraine Johnson, 97.39, 70, -75, -75, 75, 80, 85, 70, 85, 155
Windy City WLC Junior Qualifier, 2014-04-13, Open Women's 63 kg, Jessica Schulz, 61.52, 68, -70, -70, 83, 85, -89, 68, 85, 153
Windy City WLC Junior Qualifier, 2014-04-13, Open Men's 77 kg, Carlo Reyes, 71.3, 60, 63, 65, 75, 80, 85, 65, 85, 150
Windy City WLC Junior Qualifier, 2014-04-13, Open Men's 77 kg, Shane Weintraub, 75.71, 55, 60, 62, 75, -78, 78, 62, 78, 140
Windy City WLC Junior Qualifier, 2014-04-13, Women's 13 Under Age Group 35kg, Amy Reyes, 31.92, 23, 25, 27, 28, 31, 34, 27, 34, 61
























