Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Columbus Day Classic, 2022-10-07, Men's Masters (40-44) 109kg, Donald Smith, 104, 100, 105, 110, 130, 140, -150, 110, 140, 250
Columbus Day Classic, 2022-10-07, Open Women's +87kg, Alana Lecointe, 112.98, 72, -76, 76, 95, 98, 103, 76, 103, 179
Columbus Day Classic, 2022-10-07, Junior Women's 71kg, Lauren Ealey, 71, 56, 60, 63, 66, 69, 73, 63, 73, 136
Columbus Day Classic, 2022-10-07, Men's 16-17 Age Group 61kg, John Elias, 56.5, 52, 56, 60, 64, 68, 73, 60, 73, 133
Columbus Day Classic, 2022-10-07, Men's Masters (70-74) 81kg, Stephen Condon, 81, 40, -46, 46, 50, 55, -60, 46, 55, 101

























