Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Spring Qualifier, 2016-05-18, Open Men's 85 kg, Dalton Mankin, 82.2, 120, 122, -125, -151, 151, 154, 122, 154, 276
Spring Qualifier, 2016-05-18, Open Men's 77 kg, Cal Arrott, 72.2, 100, 103, -106, -120, 120, -125, 103, 120, 223
Spring Qualifier, 2016-05-18, Women's 14-15 Age Group +69 kg, Sydney Fishburn, 75.7, -30, 30, 31, 40, 42, 45, 31, 45, 76
Spring Qualifier, 2016-05-18, -, Lincoln Wise, 34.2, 28, -30, 30, 41, -44, -44, 30, 41, 71
Spring Qualifier, 2016-05-18, Women's 14-15 Age Group 58 kg, Avery Connelly, 56.8, 22, 25, 27, 30, 33, -36, 27, 33, 60
Spring Qualifier, 2016-05-18, Women's 13 Under Age Group 58kg, Meca Griffin, 57.1, 25, 28, -31, 30, 32, -33, 28, 32, 60
























