Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Masters Qualifier, 2021-06-19, Men's Masters (45-49) 89kg, Sean Sullivan, 86, 72, 75, 79, 88, 90, -95, 79, 90, 169
Masters Qualifier, 2021-06-19, Men's Masters (40-44) 89kg, Brandon Hunley, 82, 70, -73, -77, 88, -91, 91, 70, 91, 161
Masters Qualifier, 2021-06-19, Women's Masters (35-39) 76kg, Selena Cearley, 73.2, 58, -60, 60, -75, -75, 75, 60, 75, 135
Masters Qualifier, 2021-06-19, Men's Masters (50-54) 81kg, David Sayler, 78.6, 55, 58, 61, 60, 65, 70, 61, 70, 131
Masters Qualifier, 2021-06-19, Men's Masters (70-74) 89kg, paul hansen, 84.5, 44, 46, 47, -54, 54, 0, 47, 54, 101
Masters Qualifier, 2021-06-19, Women's Masters (55-59) 71kg, CHERYL SCHUMACHER, 68.7, 25, 28, 30, 35, 38, 40, 30, 40, 70
























