Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
DIESEL Weightlifting Meet, 2022-09-24, Open Men's 73kg, George Lucas, 71.6, -82, -85, 90, 120, -126, -131, 90, 120, 210
DIESEL Weightlifting Meet, 2022-09-24, Men's 16-17 Age Group 73kg, Logan Rice, 71.4, 80, 83, 85, 109, -112, -112, 85, 109, 194
DIESEL Weightlifting Meet, 2022-09-24, Open Men's 67kg, Chad Villarroel, 67, 78, 82, 86, 93, 97, 101, 86, 101, 187
DIESEL Weightlifting Meet, 2022-09-24, Women's Masters (35-39) +87kg, Mariellyssa Duffy, 119.3, 68, 70, 72, 85, 88, 91, 72, 91, 163
DIESEL Weightlifting Meet, 2022-09-24, Women's Masters (35-39) +87kg, SharDae Bellamy, 97.6, 53, 58, -59, 74, 81, -83, 58, 81, 139
DIESEL Weightlifting Meet, 2022-09-24, Open Women's 71kg, Darby Bridges, 65.8, 55, -58, -60, 75, -81, -85, 55, 75, 130
DIESEL Weightlifting Meet, 2022-09-24, Open Women's 71kg, Lindsey Cedeno, 70.9, 43, -45, 47, 45, -52, 52, 47, 52, 99
DIESEL Weightlifting Meet, 2022-09-24, Women's Masters (50-54) +87kg, Rena Wolf, 89.2, -29, -29, 29, 41, 42, -44, 29, 42, 71






















