Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
AO 3 Last Chance Qualifier, 2019-08-10, Open Men's 81kg, Spencer Gross, 79.5, 78, -78, -82, 100, -105, -105, 78, 100, 178
AO 3 Last Chance Qualifier, 2019-08-10, Open Women's 55kg, Andrea Nguyen, 54.3, 61, 64, -66, -85, 85, -86, 64, 85, 149
AO 3 Last Chance Qualifier, 2019-08-10, Open Women's 64kg, Victoria Wilson, 63, 63, -66, -66, 80, 85, -90, 63, 85, 148
AO 3 Last Chance Qualifier, 2019-08-10, Open Women's 64kg, Nyah Namisnak, 61.2, 62, 65, -68, 70, 75, 80, 65, 80, 145
AO 3 Last Chance Qualifier, 2019-08-10, Open Women's 71kg, Alexandra Sargent, 69.3, 63, 56, -58, -68, 68, 71, 63, 71, 134
AO 3 Last Chance Qualifier, 2019-08-10, Open Women's +87kg, Abigail Bullock, 120, 50, 55, 61, 63, 68, 71, 61, 71, 132
AO 3 Last Chance Qualifier, 2019-08-10, Open Women's 76kg, Sarah Zajac, 72.9, 43, -46, 46, 55, 60, -63, 46, 60, 106























