Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
MD Closed Casket PDPR Meet, 2018-03-23, Open Men's 105 kg, Phillip Roberts, 94, 125, 130, -135, 155, -160, -160, 130, 155, 285
MD Closed Casket PDPR Meet, 2018-03-23, Open Women's 69 kg, Julianne Kennedy, 69, -78, 78, 80, 102, 0, 0, 80, 102, 182
MD Closed Casket PDPR Meet, 2018-03-23, Women's 16-17 Age Group 69 kg, Alexandra Thornton, 69, 60, 65, 70, 82, 86, 90, 70, 90, 160
MD Closed Casket PDPR Meet, 2018-03-23, Open Women's 53 kg, Stephanie Cheng, 53, 53, 57, 60, 72, 77, -80, 60, 77, 137
MD Closed Casket PDPR Meet, 2018-03-23, Women's Masters (35-39) 58 kg, Sarah Haggard, 58, 52, 56, -60, 63, 68, 72, 56, 72, 128
MD Closed Casket PDPR Meet, 2018-03-23, Women's 13 Under Age Group 53kg, Victoria Thornton, 53, 35, 40, 43, 50, 53, 56, 43, 56, 99
























