Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Junior Qhalifier, 2014-12-12, Open Men's 77 kg, Duston Daugherty, 76.78, 101, 104, 108, 130, 136, 136, 108, 136, 244
Junior Qhalifier, 2014-12-12, Open Men's 85 kg, Blake Prime, 84.8, 100, 100, 100, 130, 136, 140, 100, 140, 240
Junior Qhalifier, 2014-12-12, Open Men's 77 kg, Reginald Reynolds, 71.23, 90, 94, 98, 108, 112, 115, 98, 115, 213
Junior Qhalifier, 2014-12-12, Open Women's 69 kg, Joelle Roberto, 68.65, 72, 75, 75, 100, 106, 110, 75, 110, 185
Junior Qhalifier, 2014-12-12, Men's 14-15 Age Group 56 Kg, Cody Bailey, 54.87, 68, 72, 74, 82, 86, 90, 74, 90, 164
Junior Qhalifier, 2014-12-12, Open Women's 63 kg, Courtney Bailey, 62.9, 51, 54, 57, 0, 76, 78, 57, 78, 135
Junior Qhalifier, 2014-12-12, Women's 13 Under Age Group 53kg, Maddie Bentley, 50.5, 34, 38, 41, 57, 60, 60, 41, 60, 101























