Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Steel City Winter Classic, 2023-01-14, Men's Masters (45-49) +109kg, Brian Pirone, 115, 90, 95, 102, 130, 135, 140, 102, 140, 242
Steel City Winter Classic, 2023-01-14, Open Men's 67kg, Uriel Martinez-Morales, 67, 50, 56, 61, 70, 77, 84, 61, 84, 145
Steel City Winter Classic, 2023-01-14, Women's Masters (35-39) 87kg, Kristina  Marinkovich, 85, 57, 60, 62, 70, 75, 80, 62, 80, 142
Steel City Winter Classic, 2023-01-14, Women's Masters (35-39) +87kg, Kelly Beamer, 88, 45, 48, -52, 70, 75, -80, 48, 75, 123
Steel City Winter Classic, 2023-01-14, Open Women's 64kg, Joey Lee, 64, 50, -53, 55, 55, 60, 63, 55, 63, 118
Steel City Winter Classic, 2023-01-14, Women's 13 Under Age Group +64kg, Charlotte  paladin, 80.4, 35, 40, 45, 50, 55, -58, 45, 55, 100
Steel City Winter Classic, 2023-01-14, Women's 14-15 Age Group 45kg, Sadie Bischoff, 45, 30, 35, -38, 35, 40, -50, 35, 40, 75























