Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
2016 Run for Nationals, 2016-03-27, Open Men's 77 kg, Dimitri Kaganovitch, 75.1, 118, 120, 122, 143, 147, 151, 122, 151, 273
2016 Run for Nationals, 2016-03-27, Open Men's 62 kg, Joshua Gilbert, 61.4, 95, 100, 105, 125, 130, 135, 105, 135, 240
2016 Run for Nationals, 2016-03-27, Open Men's 56 kg, Alexander Reyes, 55.95, 85, 95, 100, 110, 115, 120, 100, 120, 220
2016 Run for Nationals, 2016-03-27, Open Men's 94 kg, Brandon Toledo, 85.6, 90, 95, 100, 100, 110, 110, 100, 110, 210
2016 Run for Nationals, 2016-03-27, Open Women's 58 kg, Ashley Leafstedt, 56.95, 70, 73, 75, 85, 90, 95, 75, 95, 170
2016 Run for Nationals, 2016-03-27, Open Women's 48 kg, Lindsay Hebb, 48, 59, 61, 62, 70, 73, 75, 62, 75, 137
























