Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Alvin Qualifier, 2012-06-04, Open Men's 77 kg, Ethan Watson, 75.7, 0, 0, 0, 95, 0, 0, 0, 95, 0
Alvin Qualifier, 2012-06-04, Open Men's 69 kg, James Swords, 68.5, 0, 0, 0, 100, 0, 0, 0, 100, 0
Alvin Qualifier, 2012-06-04, Open Men's 77 kg, Zachary Pisarski, 77, 0, 0, 0, 70, 0, 0, 0, 70, 0
Alvin Qualifier, 2012-06-04, Open Women's 58 kg, Jenna Pisarski, 56.4, 0, 0, 0, 60, 0, 0, 0, 60, 0
Alvin Qualifier, 2012-06-04, Men's 13 Under Age Group 44kg, Blake Aguilar, 40, 0, 0, 0, 30, 0, 0, 0, 30, 0
Alvin Qualifier, 2012-06-04, Men's 13 Under Age Group 62 Kg, Christian Aguilar, 60.3, 0, 0, 0, 30, 0, 0, 0, 30, 0
Alvin Qualifier, 2012-06-04, Women's 14-15 Age Group 53 kg, Bethany Taylor, 49.4, 0, 0, 0, 38, 0, 0, 0, 38, 0
Alvin Qualifier, 2012-06-04, Women's 16-17 Age Group +75 kg, Kayla LeBlanc, 85.4, 0, 0, 0, 41, 0, 0, 0, 41, 0
Alvin Qualifier, 2012-06-04, Women's 16-17 Age Group 53 kg, Danielle Vasquez, 53, 0, 0, 0, 47, 0, 0, 0, 47, 0
Alvin Qualifier, 2012-06-04, Open Men's 69 kg, Branson Haberkorn, 68.5, 0, 0, 0, 90, 0, 0, 0, 90, 0




















