Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Owings Mills Invitational Development Meet, 2013-06-16, Open Men's 94 kg, Jordan Rosen, 93.8, 122, 127, 130, 150, 156, 160, 130, 160, 290
Owings Mills Invitational Development Meet, 2013-06-16, Open Men's 94 kg, Jacob Leivent, 93.1, 115, 120, 125, 137, 142, 142, 125, 142, 267
Owings Mills Invitational Development Meet, 2013-06-16, Open Men's 77 kg, Joshua Straiton, 76.3, 90, 95, 100, 120, 125, 130, 100, 130, 230
Owings Mills Invitational Development Meet, 2013-06-16, Open Men's 105 kg, Benjamin Lowe, 97.6, 75, 80, 85, 105, 105, 110, 85, 110, 195
Owings Mills Invitational Development Meet, 2013-06-16, Open Women's 69 kg, Elizabeth Bartlett, 68.9, 64, 67, 70, 82, 86, 92, 70, 92, 162
Owings Mills Invitational Development Meet, 2013-06-16, Women's Masters (35-39) 75 kg, Emilene Drager, 74.1, 45, 48, 50, 50, 54, 57, 50, 57, 107
























