Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance Junior Nationals Qualifier, 2013-12-13, Open Men's+105 kg, Michael Stratton, 105.8, 88, 88, 88, 125, 129, 132, 88, 132, 220
Last Chance Junior Nationals Qualifier, 2013-12-13, Open Men's+105 kg, Dallas Newlun, 117.8, 90, 90, 93, 120, 127, 127, 93, 127, 220
Last Chance Junior Nationals Qualifier, 2013-12-13, Open Men's 85 kg, Chance Ramey, 81, 55, 60, 65, 85, 90, 100, 65, 100, 165
Last Chance Junior Nationals Qualifier, 2013-12-13, Open Men's 77 kg, Gage Kane, 73.6, 60, 63, 63, 70, 70, 75, 63, 75, 138
Last Chance Junior Nationals Qualifier, 2013-12-13, Open Men's 56 kg, Matt Vail, 54.9, 50, 53, 53, 65, 67, 70, 53, 70, 123
Last Chance Junior Nationals Qualifier, 2013-12-13, Women's 16-17 Age Group 69 kg, Jessica Rymer, 64, 45, 48, 48, 58, 63, 63, 48, 63, 111
























