Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
AO3 Last Chance Qualifier, 2018-08-09, Open Men's 96kg, Ryan Cali, 94.5, 120, 125, -130, 145, 155, 160, 125, 160, 285
AO3 Last Chance Qualifier, 2018-08-09, Open Women's +87kg, Lydia Frangos, 116.3, 50, 60, 70, 70, 80, 90, 70, 90, 160
AO3 Last Chance Qualifier, 2018-08-09, Open Women's 71kg, Aren Lemeris, 70.1, 48, 50, -52, 70, -72, -72, 50, 70, 120
AO3 Last Chance Qualifier, 2018-08-09, Women's 13 Under Age Group 55kg, Aaliyah Evans, 54.3, 29, 32, 35, 40, 42, 44, 35, 44, 79
AO3 Last Chance Qualifier, 2018-08-09, Women's Masters (50-54) 71kg, Diane Steeves, 69.7, 31, 33, 35, 41, 43, -45, 35, 43, 78
AO3 Last Chance Qualifier, 2018-08-09, Women's 13 Under Age Group 55kg, Libby LeBlanc, 49.5, 14, 16, 17, 20, 23, 25, 17, 25, 42
























