Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Farewell to Ski, 2016-10-29, Open Men's 85 kg, Isaac Burgener, 83.51, 110, 113, 115, 130, -137, 137, 115, 137, 252
Farewell to Ski, 2016-10-29, Open Men's+105 kg, Cody Hanson, 142.69, 95, 98, -101, 120, -125, 125, 98, 125, 223
Farewell to Ski, 2016-10-29, Women's Masters (35-39) +75 kg, Jennifer Buckner, 105.66, 84, -87, 87, 100, 105, -110, 87, 105, 192
Farewell to Ski, 2016-10-29, Open Men's 94 kg, Ching Lu, 88.11, 75, 78, 80, -105, 105, -110, 80, 105, 185
Farewell to Ski, 2016-10-29, Open Women's +75 Kg, Shelby Pendley, 76.17, 65, 70, -72, 87, 91, 95, 70, 95, 165
Farewell to Ski, 2016-10-29, Open Men's+105 kg, Estevon Campos, 110.71, 40, 45, 50, 55, 60, 65, 50, 65, 115
Farewell to Ski, 2016-10-29, Women's 16-17 Age Group 69 kg, Ariyana Lacour, 68.55, -45, 45, -47, 62, 65, 68, 45, 68, 113
Farewell to Ski, 2016-10-29, Women's Masters (35-39) 58 kg, Lisa Hood, 57.77, 44, 46, -49, 55, 59, 62, 46, 62, 108
Farewell to Ski, 2016-10-29, Open Women's 69 kg, Julie Santillanes, 67.15, 44, 45, -47, 57, 60, 63, 45, 63, 108
Farewell to Ski, 2016-10-29, Open Women's 63 kg, Angelica Cappuccilli, 58.74, 43, -45, -45, 55, -58, 58, 43, 58, 101
Farewell to Ski, 2016-10-29, Open Men's 69 kg, Thomas Donahue, 66.5, 90, -96, -90, 0, 0, 0, 90, 0, 0
Farewell to Ski, 2016-10-29, Open Men's 94 kg, Barry Schroeder, 93.18, -92, -92, -92, 110, -115, 115, 0, 115, 0


















