Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Cougstrong Challenge, 2012-10-20, Open Men's 94 kg, Jason Dronen, 89.1, -95, 95, 100, 117, -121, 125, 100, 125, 225
Cougstrong Challenge, 2012-10-20, Open Men's 77 kg, Jesse Grow, 71.8, -77, -77, 77, 97, 102, 105, 77, 105, 182
Cougstrong Challenge, 2012-10-20, Open Men's 69 kg, Michael Vaccaro, 67.6, 62, 65, 67, 70, 75, 80, 67, 80, 147
Cougstrong Challenge, 2012-10-20, Open Women's 63 kg, Brigid Freitag, 61.2, 60, -63, -65, 77, 82, -85, 60, 82, 142
Cougstrong Challenge, 2012-10-20, Open Men's 85 kg, Bryant Ferate, 79.6, 50, 53, 56, -70, 72, 77, 56, 77, 133
Cougstrong Challenge, 2012-10-20, Open Women's 63 kg, Janette Matanane, 62, 35, -37, -37, 45, 47, -50, 35, 47, 82
























