Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Kauai Weightlifting In-House Meet, 2017-06-17, Open Men's 94 kg, Titus Brun, 91.25, 114, -119, 119, 141, 144, -147, 119, 144, 263
Kauai Weightlifting In-House Meet, 2017-06-17, Open Men's 94 kg, Dusty Psaila, 91.2, 105, 108, 111, 131, 136, 141, 111, 141, 252
Kauai Weightlifting In-House Meet, 2017-06-17, Open Men's 85 kg, JP Bolwahnn, 84.5, 100, -106, 106, 130, 137, 141, 106, 141, 247
Kauai Weightlifting In-House Meet, 2017-06-17, Open Men's 85 kg, micah pantohan-young, 84.4, 90, 95, -102, 100, -109, -109, 95, 100, 195
Kauai Weightlifting In-House Meet, 2017-06-17, Open Women's 63 kg, Brandie Lopez, 59.15, 49, 53, 55, 60, 63, 68, 55, 68, 123
Kauai Weightlifting In-House Meet, 2017-06-17, Women's Masters (35-39) 75 kg, Erin Gregerson, 72.75, 44, 46, -48, 59, 63, -66, 46, 63, 109
























