Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
LIFT 4 AUTISM, 2021-08-07, Open Men's 89kg, Carlo Fiore, 88.5, 115, 120, -125, 140, 150, -160, 120, 150, 270
LIFT 4 AUTISM, 2021-08-07, Men's Masters (40-44) 102kg, Douglas Seamans, 97.5, 74, 78, -81, 86, -90, 91, 78, 91, 169
LIFT 4 AUTISM, 2021-08-07, Open Women's 76kg, Audrey Droppelman, 71.5, -60, 60, 65, 75, 79, 82, 65, 82, 147
LIFT 4 AUTISM, 2021-08-07, Open Men's 96kg, Robert Wilson, 94.8, 60, 63, -64, 73, -77, 77, 63, 77, 140
LIFT 4 AUTISM, 2021-08-07, Open Women's 64kg, Katie Salmons, 62.8, 44, 47, 50, 61, 64, 67, 50, 67, 117
LIFT 4 AUTISM, 2021-08-07, Women's 16-17 Age Group 64kg, Rori Wilson, 61.5, 42, -45, -47, 55, 58, 60, 42, 60, 102
LIFT 4 AUTISM, 2021-08-07, Women's 16-17 Age Group 49kg, Kirsten Bracewell, 45.1, 29, -31, 31, 38, 40, -42, 31, 40, 71























