Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
UO Last Chance Qualifier Invitational (NUQ), 2022-12-03, Junior Men's 55kg, Trevor Tanaka, 53.7, -80, 82, 87, -106, 106, -115, 87, 106, 193
UO Last Chance Qualifier Invitational (NUQ), 2022-12-03, Open Men's 67kg, Jose Renteria, 67, 65, -69, 70, 90, 93, -97, 70, 93, 163
UO Last Chance Qualifier Invitational (NUQ), 2022-12-03, Junior Men's 67kg, Connor Chan, 66.9, 65, -68, 69, 87, -90, 91, 69, 91, 160
UO Last Chance Qualifier Invitational (NUQ), 2022-12-03, Junior Women's +87kg, Gianna Hagopian, 95.2, 54, 57, -60, 73, -75, -75, 57, 73, 130
UO Last Chance Qualifier Invitational (NUQ), 2022-12-03, Junior Women's 71kg, Grace Johnson, 70.2, -48, -48, 48, 58, 60, 63, 48, 63, 111
UO Last Chance Qualifier Invitational (NUQ), 2022-12-03, Open Women's 59kg, Karen Marumoto, 58.4, 33, 35, 37, 52, -55, -55, 37, 52, 89
























