Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Closed Meet - Uncommon High School Open, 2021-12-17, Men's Masters (35-39) 81kg, David Berlin, 73.8, 52, 55, 60, 62, 72, 80, 60, 80, 140
Closed Meet - Uncommon High School Open, 2021-12-17, Men's 16-17 Age Group +102kg, Michael Patterson, 131.8, 35, 40, 45, 40, 50, 60, 45, 60, 105
Closed Meet - Uncommon High School Open, 2021-12-17, Women's 16-17 Age Group +81kg, Mia Adorno, 116.3, 25, 35, 40, 35, 42, 50, 40, 50, 90
Closed Meet - Uncommon High School Open, 2021-12-17, Men's 16-17 Age Group 73kg, Joshua Penaloza, 67.2, 25, 30, 35, 35, -40, 40, 35, 40, 75
Closed Meet - Uncommon High School Open, 2021-12-17, Men's 16-17 Age Group 49kg, Ted Calero, 40.4, 25, 27, 29, 30, 33, 35, 29, 35, 64
Closed Meet - Uncommon High School Open, 2021-12-17, Junior Men's 89kg, Daniel Cadena, 83.4, 0, 0, 0, -80, 0, 0, 0, 0, 0
























