Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance Youth, 2015-05-23, Women's 13 Under Age Group 53kg, Audrey Rips-Goodwin, 52.7, 46, 48, 50, 59, 61, 63, 50, 63, 113
Last Chance Youth, 2015-05-23, Men's 13 Under Age Group 44kg, Connor Gunderson, 43.2, 25, 28, 30, 38, 40, 40, 30, 40, 70
Last Chance Youth, 2015-05-23, Men's 13 Under Age Group 56 Kg, William Madl, 55.7, 22, 25, 28, 32, 34, 36, 28, 36, 64
Last Chance Youth, 2015-05-23, Men's 13 Under Age Group 50 Kg, Payton Gunderson, 48.1, 17, 19, 21, 27, 30, 30, 21, 30, 51
Last Chance Youth, 2015-05-23, Women's 13 Under Age Group 39kg, Lorelai Petrie, 38.8, 17, 19, 20, 25, 27, 29, 20, 29, 49
Last Chance Youth, 2015-05-23, Women's 13 Under Age Group 31kg, Faith Tenbroek, 28.4, 14, 15, 16, 17, 19, 21, 16, 21, 37
Last Chance Youth, 2015-05-23, Women's 13 Under Age Group 31kg, Makenna Tenbroek, 22.8, 12, 13, 14, 15, 17, 19, 14, 19, 33























