Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
ECU 2022 Pirate Liftoff, 2022-04-23, Men's 16-17 Age Group 96kg, nathan varney, 94.3, 75, 80, 85, 105, 110, 115, 85, 115, 200
ECU 2022 Pirate Liftoff, 2022-04-23, Open Men's 102kg, David Johnson, 96.8, 70, 75, 80, 100, 105, -110, 80, 105, 185
ECU 2022 Pirate Liftoff, 2022-04-23, Open Men's 81kg, Rene Ulloa, 80.6, 65, 70, 75, 90, -95, 95, 75, 95, 170
ECU 2022 Pirate Liftoff, 2022-04-23, Open Women's 71kg, Julia Daniel, 70.9, 68, -71, 73, 86, 90, 93, 73, 93, 166
ECU 2022 Pirate Liftoff, 2022-04-23, Junior Men's 67kg, Ethan Tyndall, 64.9, 58, 63, -68, 76, 81, 86, 63, 86, 149
ECU 2022 Pirate Liftoff, 2022-04-23, Junior Women's 71kg, Cooper Batts, 65.7, 54, 57, -59, 63, 66, 69, 57, 69, 126
ECU 2022 Pirate Liftoff, 2022-04-23, Open Men's 109kg, Viswa Reddy, 108.3, 45, 48, 51, 60, 62, 64, 51, 64, 115
ECU 2022 Pirate Liftoff, 2022-04-23, Junior Women's 59kg, Emily Varga, 58.2, 35, 38, 40, 48, 51, -54, 40, 51, 91
ECU 2022 Pirate Liftoff, 2022-04-23, Open Women's 81kg, Crosby Whittington, 77.9, 21, 23, -25, 31, -33, 33, 23, 33, 56





















