Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
2016 SENSE Gym Weigthlifting Meet #1, 2016-01-02, Open Men's 94 kg, Jheric Chow, 88.1, 90, 95, 100, 115, 120, -125, 100, 120, 220
2016 SENSE Gym Weigthlifting Meet #1, 2016-01-02, Open Men's 77 kg, Jeremy Winn, 77, 80, -85, -85, 100, 105, -110, 80, 105, 185
2016 SENSE Gym Weigthlifting Meet #1, 2016-01-02, Open Women's 75 kg, Jessica Alvarez, 74.9, 70, -75, 75, 93, -96, -96, 75, 93, 168
2016 SENSE Gym Weigthlifting Meet #1, 2016-01-02, Open Women's 63 kg, Jenny Ting, 60, 60, 62, 65, 78, 82, -85, 65, 82, 147
2016 SENSE Gym Weigthlifting Meet #1, 2016-01-02, Women's Masters (40-44) 69 kg, Rowena Porcher, 68.2, 53, -55, 55, 68, -71, -72, 55, 68, 123
2016 SENSE Gym Weigthlifting Meet #1, 2016-01-02, Open Women's 63 kg, Julie Quach, 62.9, -58, -60, -60, -70, 70, 74, 0, 74, 0
























