Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance University/23U, 2017-03-04, Open Women's 90 kg, Nicole Tennant, 82.3, 70, 75, 78, 87, 90, -93, 78, 90, 168
Last Chance University/23U, 2017-03-04, Open Women's 63 kg, Grace Schwemmer, 62.81, 70, 73, -75, 90, -95, -95, 73, 90, 163
Last Chance University/23U, 2017-03-04, Women's Masters (35-39) 90 kg, Anna martin, 88.5, 70, -73, -75, 90, 93, -96, 70, 93, 163
Last Chance University/23U, 2017-03-04, Open Women's 75 kg, Erin McBeth, 73.5, 46, 49, -51, 66, 69, -71, 49, 69, 118
Last Chance University/23U, 2017-03-04, Open Women's 63 kg, Tesneem Zayyad, 62.92, 50, 52, -54, 60, -64, 64, 52, 64, 116
Last Chance University/23U, 2017-03-04, Women's 13 Under Age Group 53kg, Lorelai Petrie, 52.1, 30, 33, -35, 42, 45, -47, 33, 45, 78
























