Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
SENSE Gym Developmental Meet 2, 2016-05-22, Open Women's 63 kg, Jenny Ting, 61.4, -61, 61, 66, 78, 83, -88, 66, 83, 149
SENSE Gym Developmental Meet 2, 2016-05-22, Open Women's 63 kg, Julie Quach, 62.7, 60, -63, 63, 79, -83, -83, 63, 79, 142
SENSE Gym Developmental Meet 2, 2016-05-22, Open Women's 53 kg, Shouko Jitsumasa, 52.9, 40, -44, -44, 50, -55, 55, 40, 55, 95
SENSE Gym Developmental Meet 2, 2016-05-22, Open Women's 69 kg, Christina Yoon, 66.6, 35, 40, -45, 50, -55, -55, 40, 50, 90


























