Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance American Open, 2015-10-24, Open Men's 105 kg, Justin Meyer, 101.4, -152, 152, 157, 182, 192, -202, 157, 192, 349
Last Chance American Open, 2015-10-24, Open Men's 69 kg, Damian Harris, 68.7, -94, 94, -96, 122, 124, -126, 94, 124, 218
Last Chance American Open, 2015-10-24, Open Women's 63 kg, Katie Niemeir, 63, 80, -83, -84, 93, 96, -98, 80, 96, 176
Last Chance American Open, 2015-10-24, Open Women's 53 kg, Kathleen Winters Harris, 51.4, -75, 75, 77, 85, -88, -90, 77, 85, 162
Last Chance American Open, 2015-10-24, Open Men's 62 kg, Devyn Harris, 59.3, 60, 62, -64, 70, -73, 73, 62, 73, 135
Last Chance American Open, 2015-10-24, Open Women's +75 Kg, Elisabeth De Haan, 79, 50, 54, -57, 63, 65, 67, 54, 67, 121
























