Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance Juniors, 2016-01-16, Open Women's 75 kg, Nicole Tennant, 74.8, 81, 85, -87, 93, 96, -99, 85, 96, 181
Last Chance Juniors, 2016-01-16, Open Women's 63 kg, Hannah Erickson, 62.8, 60, 63, -65, 78, 80, -82, 63, 80, 143
Last Chance Juniors, 2016-01-16, Open Women's 58 kg, Hannah Damron, 57.9, 53, 55, 57, 67, 69, 71, 57, 71, 128
Last Chance Juniors, 2016-01-16, Women's 14-15 Age Group 53 kg, Audrey Rips-Goodwin, 52.8, 50, 53, -54, 60, 63, -65, 53, 63, 116
Last Chance Juniors, 2016-01-16, Women's 13 Under Age Group 31kg, Faith Tenbroek, 28.5, 16, 18, -20, 25, 27, -29, 18, 27, 45
Last Chance Juniors, 2016-01-16, Women's 13 Under Age Group 31kg, Makenna Tenbroek, 24.2, 10, 12, 14, 18, 20, -22, 14, 20, 34
























