Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Industrious LCQ, 2016-03-26, Open Men's 105 kg, Matt Hawkins, 104.8, 132, -136, -136, 167, -171, -171, 132, 167, 299
Industrious LCQ, 2016-03-26, Open Men's 105 kg, Andrew Lentz, 96.4, -81, -81, 81, 100, 105, 108, 81, 108, 189
Industrious LCQ, 2016-03-26, Open Men's 94 kg, Thomas Ames, 87.2, 70, -75, -75, 95, 100, -101, 70, 100, 170
Industrious LCQ, 2016-03-26, Open Women's 69 kg, Rachel Reyes, 65.2, -68, 68, -70, 85, -88, -88, 68, 85, 153
Industrious LCQ, 2016-03-26, Open Women's 69 kg, Stefanie Wachter, 68.6, 58, -61, -61, 74, -77, -77, 58, 74, 132
Industrious LCQ, 2016-03-26, Women's Masters (35-39) 75 kg, Michelle Lentz, 74.9, 50, 53, -55, 60, -63, -64, 53, 60, 113
Industrious LCQ, 2016-03-26, Open Women's 69 kg, Uchechi Esonu, 65.2, -77, -77, -77, -95, -95, -95, 0, 0, 0
Industrious LCQ, 2016-03-26, Open Men's 105 kg, Tyler Vlasak, 104.2, -140, -140, -140, 180, -190, -190, 0, 180, 0






















