Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Liliac Open, 2012-05-12, Women's Masters (50-54) 58 kg, Mary Connolly, 57.1, 0, 0, 0, 45, 0, 0, 0, 45, 0
Liliac Open, 2012-05-12, Women's Masters (50-54) 63 kg, Gina Nicolosi, 61.3, 0, 0, 0, 45, 0, 0, 0, 45, 0
Liliac Open, 2012-05-12, Open Women's 75 kg, Jill Burzynski, 74.9, 0, 0, 0, 87, 0, 0, 0, 87, 0
Liliac Open, 2012-05-12, Open Men's 77 kg, Kurt Silvestro, 76.1, 0, 0, 0, 115, 0, 0, 0, 115, 0
Liliac Open, 2012-05-12, Open Men's 85 kg, Timothy Hoar, 82.3, 0, 0, 0, 125, 0, 0, 0, 125, 0
Liliac Open, 2012-05-12, Open Men's 85 kg, Francis Kozub, 80.1, 0, 0, 0, 110, 0, 0, 0, 110, 0
Liliac Open, 2012-05-12, Open Men's 85 kg, Zachary Stadtmueller, 80.3, 0, 0, 0, 95, 0, 0, 0, 95, 0
Liliac Open, 2012-05-12, Open Men's 94 kg, Thomas Banister, 93.9, 0, 0, 0, 115, 0, 0, 0, 115, 0
Liliac Open, 2012-05-12, Open Men's+105 kg, Andrew Roden, 134.7, 0, 0, 0, 112, 0, 0, 0, 112, 0





















