Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
10TH HoundWood Gym Pocket-Size Open (Pre-Super Bowl Comp!), 2019-02-03, Open Men's 81kg, Benjamin Jaros, 78.3, 100, 105, 108, 130, 137, 142, 108, 142, 250
10TH HoundWood Gym Pocket-Size Open (Pre-Super Bowl Comp!), 2019-02-03, Open Men's 96kg, John Douglass, 92.9, -80, 80, -90, 100, 110, -117, 80, 110, 190
10TH HoundWood Gym Pocket-Size Open (Pre-Super Bowl Comp!), 2019-02-03, Open Men's 67kg, Nick Deloreto, 64.2, 50, 55, -60, 65, 71, 76, 55, 76, 131
10TH HoundWood Gym Pocket-Size Open (Pre-Super Bowl Comp!), 2019-02-03, Men's 13 Under Age Group 49kg, Liam Jones, 46.6, 45, 48, 50, 56, 59, -62, 50, 59, 109
10TH HoundWood Gym Pocket-Size Open (Pre-Super Bowl Comp!), 2019-02-03, Women's Masters (35-39) 55kg, Kasey Malone, 53.7, 35, 38, 40, 50, -53, 53, 40, 53, 93
10TH HoundWood Gym Pocket-Size Open (Pre-Super Bowl Comp!), 2019-02-03, Open Women's 49kg, Jessica Mesias, 47.7, 31, 33, -35, 35, 38, 40, 33, 40, 73
10TH HoundWood Gym Pocket-Size Open (Pre-Super Bowl Comp!), 2019-02-03, Open Men's 102kg, Miguel Alava, 99.1, -94, -94, -94, -115, -115, -115, 0, 0, 0























