Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
2012 Utah Summer Games, 2012-06-15, Open Women's 63 kg, Brittany Riesenberg, 62.07, 0, 0, 0, 83, 0, 0, 0, 83, 0
2012 Utah Summer Games, 2012-06-15, Open Women's +75 Kg, Brooke Jackson, 97.37, 0, 0, 0, 76, 0, 0, 0, 76, 0
2012 Utah Summer Games, 2012-06-15, Open Women's +75 Kg, Bethany Swenson, 78.31, 0, 0, 0, 32, 0, 0, 0, 32, 0
2012 Utah Summer Games, 2012-06-15, Open Women's +75 Kg, Rachael Davis, 79.64, 0, 0, 0, 80, 0, 0, 0, 80, 0
2012 Utah Summer Games, 2012-06-15, Women's Masters (40-44) 53 kg, Stacy Jones, 50.47, 0, 0, 0, 43, 0, 0, 0, 43, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 56 kg, Tyler Rawlinson, 51.59, 0, 0, 0, 50, 0, 0, 0, 50, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 62 kg, Connor Dunn, 57.83, 0, 0, 0, 55, 0, 0, 0, 55, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 69 kg, Clay Esplin, 66.1, 0, 0, 0, 63, 0, 0, 0, 63, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 77 kg, Michael Musto, 73.66, 0, 0, 0, 80, 0, 0, 0, 80, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 77 kg, Bryson Bentley, 70.19, 0, 0, 0, 70, 0, 0, 0, 70, 0
2012 Utah Summer Games, 2012-06-15, Men's 13 Under Age Group +69 Kg, ETHAN BAGGALEY, 78.06, 0, 0, 0, 60, 0, 0, 0, 60, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 85 kg, Carson Welty, 77.71, 0, 0, 0, 110, 0, 0, 0, 110, 0
2012 Utah Summer Games, 2012-06-15, Open Men's+105 kg, Izek Davis, 107.77, 0, 0, 0, 90, 0, 0, 0, 90, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 77 kg, Orrin Whaley, 76.82, 0, 0, 0, 121, 0, 0, 0, 121, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 85 kg, Michael Hill, 82.52, 0, 0, 0, 107, 0, 0, 0, 107, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 85 kg, Jeffrey Hanson, 82.44, 0, 0, 0, 75, 0, 0, 0, 75, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 85 kg, Damon Stewart, 79.26, 0, 0, 0, 115, 0, 0, 0, 115, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 69 kg, Scott Rawlinson, 64.17, 0, 0, 0, 71, 0, 0, 0, 71, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 94 kg, Bryant Swenson, 85.42, 0, 0, 0, 110, 0, 0, 0, 110, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 56 kg, Terrance Cantrell, 55.24, 0, 0, 0, 52, 0, 0, 0, 52, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 94 kg, James Moore, 92.13, 0, 0, 0, 107, 0, 0, 0, 107, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 105 kg, BRUCE HUGHES, 103.62, 0, 0, 0, 60, 0, 0, 0, 60, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 69 kg, Dee Larsen, 68.01, 0, 0, 0, 94, 0, 0, 0, 94, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 77 kg, Daryl Burr, 76.51, 0, 0, 0, 109, 0, 0, 0, 109, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 77 kg, Cameron Jones CSCS, 76.94, 0, 0, 0, 107, 0, 0, 0, 107, 0
2012 Utah Summer Games, 2012-06-15, Men's 14-15 Age Group 85 Kg, Preston Baggaley, 78.2, 0, 0, 0, 61, 0, 0, 0, 61, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 85 kg, Cody Lockling, 81.58, 0, 0, 0, 95, 0, 0, 0, 95, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 85 kg, Ryan Burkepile, 84.61, 0, 0, 0, 110, 0, 0, 0, 110, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 85 kg, Matthew Barker, 83.17, 0, 0, 0, 120, 0, 0, 0, 120, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 85 kg, Christopher Moody, 84.81, 0, 0, 0, 0, 0, 0, 0, 0, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 105 kg, Cody Mart, 102.41, 0, 0, 0, 150, 0, 0, 0, 150, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 105 kg, Isaac Munoz, 102.04, 0, 0, 0, 105, 0, 0, 0, 105, 0
2012 Utah Summer Games, 2012-06-15, Open Men's 105 kg, Jacob Knighton, 104.54, 0, 0, 0, 145, 0, 0, 0, 145, 0



























