Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Spring open, 2019-05-20, Open Men's 81kg, Dimitri Kaganovitch, 79.2, 108, 111, 118, 134, 141, 145, 118, 145, 263
Spring open, 2019-05-20, Open Men's 96kg, Brandon Commins, 95.9, 107, 110, 111, 133, 140, 145, 111, 145, 256
Spring open, 2019-05-20, Open Men's 89kg, Marqueze Lutz, 88.8, 107, 110, 114, 120, 125, 130, 114, 130, 244
Spring open, 2019-05-20, Open Women's 81kg, Alyssa White, 80.9, 50, 53, 53, 64, 66, 68, 53, 68, 121
Spring open, 2019-05-20, Women's 14-15 Age Group 45kg, Casandra San Martin, 42.1, 26, 28, 29, 36, 39, 41, 29, 41, 70

























