Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
American Record Makers, 2012-01-29, Open Men's 62 kg, Nghiep Dinh, 61.27, 0, 0, 0, 128, 0, 0, 0, 128, 0
American Record Makers, 2012-01-29, Open Men's 85 kg, Chris Gute, 84.22, 0, 0, 0, 157, 0, 0, 0, 157, 0
American Record Makers, 2012-01-29, Open Men's+105 kg, Benjamin Simonds, 113.31, 0, 0, 0, 141, 0, 0, 0, 141, 0
American Record Makers, 2012-01-29, Open Men's 62 kg, Lucca Perretti, 60.57, 0, 0, 0, 100, 0, 0, 0, 100, 0
American Record Makers, 2012-01-29, Open Men's 69 kg, Jonathan Renker, 68.24, 0, 0, 0, 95, 0, 0, 0, 95, 0
American Record Makers, 2012-01-29, Open Men's 85 kg, Anthony Pomponio, 83.48, 0, 0, 0, 166, 0, 0, 0, 166, 0
American Record Makers, 2012-01-29, Open Men's 77 kg, Anthony Vong, 76.19, 0, 0, 0, 0, 0, 0, 0, 0, 0
American Record Makers, 2012-01-29, Open Men's 105 kg, Maximilian Mormont, 104.6, 0, 0, 0, 0, 0, 0, 0, 0, 0
American Record Makers, 2012-01-29, Open Women's +75 Kg, Sarah Robles, 122.91, 0, 0, 0, 135, 0, 0, 0, 135, 0
American Record Makers, 2012-01-29, Open Women's 58 kg, Veronica Aguila, 57.46, 0, 0, 0, 76, 0, 0, 0, 76, 0
American Record Makers, 2012-01-29, Open Women's 75 kg, Ashley Weber, 74.8, 0, 0, 0, 83, 0, 0, 0, 83, 0
American Record Makers, 2012-01-29, Open Women's 58 kg, Gillian Mormont, 56.3, 0, 0, 0, 68, 0, 0, 0, 68, 0
American Record Makers, 2012-01-29, Women's Masters (40-44) 75 kg, Katherine Redcher Bowling, 73.6, 0, 0, 0, 80, 0, 0, 0, 80, 0

















