Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
So that was 2015, 2015-12-05, Open Men's 77 kg, Dylan Suarez, 76.5, 91, 94, 97, 113, 117, 121, 97, 121, 218
So that was 2015, 2015-12-05, Open Men's 94 kg, Jeffery Nelson, 87, 94, -98, -100, 112, 117, 121, 94, 121, 215
So that was 2015, 2015-12-05, Open Men's+105 kg, Roger Williams, 119.4, 75, 78, 80, 110, 112, 115, 80, 115, 195
So that was 2015, 2015-12-05, Open Men's 85 kg, DongHoo Kim, 78.4, -85, 87, -92, 100, -105, -107, 87, 100, 187
So that was 2015, 2015-12-05, Open Men's 94 kg, Ian Dillon, 88.7, -80, 80, 85, 100, -104, -105, 85, 100, 185
So that was 2015, 2015-12-05, Open Men's 77 kg, Justin Taylor, 76.5, 80, -83, -84, -100, 100, 104, 80, 104, 184
So that was 2015, 2015-12-05, Open Men's 94 kg, Jackson Rhudy, 93.9, 64, 67, 70, 85, 89, 93, 70, 93, 163























