Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
1Kilo Closed Gym Meet, 2019-02-02, Open Men's 96kg, Aaron Nunes, 92.3, 100, -105, 105, 125, 132, -137, 105, 132, 237
1Kilo Closed Gym Meet, 2019-02-02, Open Men's 81kg, Joshua Nunes, 79.8, 90, 95, 100, 112, 118, 0, 100, 118, 218
1Kilo Closed Gym Meet, 2019-02-02, Open Men's 61kg, Jack Sansone, 60.9, 82, -86, 87, 108, 113, -120, 87, 113, 200
1Kilo Closed Gym Meet, 2019-02-02, Open Men's 96kg, Anthony Addante, 93.8, 60, 65, 70, 90, 95, 100, 70, 100, 170
1Kilo Closed Gym Meet, 2019-02-02, Open Women's 81kg, Melissa Boguslawski, 80.5, 64, 68, -71, 81, 85, -88, 68, 85, 153
1Kilo Closed Gym Meet, 2019-02-02, Open Women's 55kg, Emily Finley, 54.8, 48, 51, -54, -60, -60, 60, 51, 60, 111
1Kilo Closed Gym Meet, 2019-02-02, Open Men's 55kg, Dominik Polverini, 54.3, -40, 40, 43, 53, 58, 63, 43, 63, 106
1Kilo Closed Gym Meet, 2019-02-02, Open Women's 55kg, Brooke Hudson, 54.7, 40, 43, 46, 55, 59, -63, 46, 59, 105
1Kilo Closed Gym Meet, 2019-02-02, Women's 13 Under Age Group 55kg, Valerie Grannan, 50.8, 21, 23, 25, 30, 33, 35, 25, 35, 60





















