Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Whitney High Open 1, 2016-01-16, Open Men's+105 kg, Zachary Sclater, 119.77, 105, 110, -112, 135, 140, -144, 110, 140, 250
Whitney High Open 1, 2016-01-16, Open Men's 77 kg, Devin Brocchini, 72.56, 90, 93, -95, 110, 115, 118, 93, 118, 211
Whitney High Open 1, 2016-01-16, Women's 16-17 Age Group 63 kg, Claire Mackey, 61.9, 65, 68, 70, 77, 80, 83, 70, 83, 153
Whitney High Open 1, 2016-01-16, Women's 16-17 Age Group 63 kg, Katherine James, 59.88, 46, 48, 50, 57, 60, 63, 50, 63, 113
Whitney High Open 1, 2016-01-16, Men's 14-15 Age Group 85 Kg, Keng Xiong, 84.43, 38, 41, -44, 55, 58, 60, 41, 60, 101
Whitney High Open 1, 2016-01-16, Open Men's 56 kg, Justin Muoa, 41.25, 27, 29, 32, 37, 39, 41, 32, 41, 73
























