Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
LWC 49 AO 3 Qualifier, 2018-07-29, Open Men's+105 kg, Brett Hayden, 122.9, 110, 115, 120, 150, 155, 160, 120, 160, 280
LWC 49 AO 3 Qualifier, 2018-07-29, Open Men's 105 kg, Maxfield Munk, 101.4, 105, 105, 112, 130, 135, 135, 112, 135, 247
LWC 49 AO 3 Qualifier, 2018-07-29, Open Men's 94 kg, Brach Poston, 86.2, 100, 105, 110, 105, 115, 120, 110, 120, 230
LWC 49 AO 3 Qualifier, 2018-07-29, Open Women's 58 kg, Lindsay Hebb, 53.15, 61, 61, 61, 70, 74, 74, 61, 74, 135
LWC 49 AO 3 Qualifier, 2018-07-29, Open Men's+105 kg, Tom OBrien, 114.7, 50, 50, 0, 50, 0, 0, 50, 50, 100
LWC 49 AO 3 Qualifier, 2018-07-29, Men's 13 Under Age Group 44kg, Ethan Macias, 43.03, 23, 25, 27, 32, 35, 38, 27, 38, 65
























