Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Fortius Halloween Invitational, 2012-11-02, Open Men's+105 kg, Jefferey Holder, 123.5, 120, 130, 130, 122, 125, 0, 130, 125, 255
Fortius Halloween Invitational, 2012-11-02, Open Men's+105 kg, Joshua Sommo, 137.4, 87, 94, 100, 135, 143, 150, 100, 150, 250
Fortius Halloween Invitational, 2012-11-02, Open Men's 105 kg, Wilmar Dumaop, 103.6, 70, 77, 82, 95, 103, 110, 82, 110, 192
Fortius Halloween Invitational, 2012-11-02, Open Women's +75 Kg, Nichole DeHart, 78.6, 70, 75, 80, 85, 93, 96, 80, 96, 176
Fortius Halloween Invitational, 2012-11-02, Open Men's 85 kg, AJ Evans, 84.9, 70, 75, 80, 85, 90, 95, 80, 95, 175
Fortius Halloween Invitational, 2012-11-02, Open Women's 75 kg, Ayo Anise, 70.9, 63, 65, 65, 87, 90, 90, 65, 90, 155
Fortius Halloween Invitational, 2012-11-02, Open Women's 63 kg, Lauren Fisher, 62.2, 55, 60, 63, 85, 90, 91, 63, 91, 154
Fortius Halloween Invitational, 2012-11-02, Open Men's 105 kg, David Goodrich, 96, 60, 65, 70, 80, 0, 0, 70, 80, 150
Fortius Halloween Invitational, 2012-11-02, Open Women's +75 Kg, Allison Brookes, 85, 45, 50, 55, 60, 65, 70, 55, 70, 125





















