Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Fall University Qualifier, 2014-08-16, Open Men's 85 kg, Kevin Sullivan, 81.97, 115, 120, 120, 135, 140, 145, 120, 145, 265
Fall University Qualifier, 2014-08-16, Open Men's 105 kg, Jeremy Hale, 102.67, 87, 87, 93, 125, 130, 135, 93, 135, 228
Fall University Qualifier, 2014-08-16, Open Men's 105 kg, Christopher Lopez, 101.39, 92, 97, 100, 115, 120, 125, 100, 125, 225
Fall University Qualifier, 2014-08-16, Open Men's 69 kg, Andres Villalobos, 68.19, 85, 85, 92, 112, 118, 120, 92, 120, 212
Fall University Qualifier, 2014-08-16, Open Men's 77 kg, Philip Bauer, 71.19, 77, 82, 86, 100, 105, 105, 86, 105, 191
Fall University Qualifier, 2014-08-16, Open Men's 77 kg, James OConnor, 76.91, 63, 67, 67, 82, 88, 90, 67, 90, 157
Fall University Qualifier, 2014-08-16, Open Women's 69 kg, Alexis MacLennan Kenney, 67.1, 43, 46, 46, 56, 59, 63, 46, 63, 109























