Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
3K Last Chance Youth Qualifier - Closed Meet, 2018-05-06, Open Men's 69 kg, Drew Morgan, 68.5, 55, 60, 65, 75, 80, 85, 65, 85, 150
3K Last Chance Youth Qualifier - Closed Meet, 2018-05-06, Women's 14-15 Age Group 58 kg, Emilia Rodriguez, 57, 33, 36, -39, 43, 47, -50, 36, 47, 83
3K Last Chance Youth Qualifier - Closed Meet, 2018-05-06, Men's 13 Under Age Group 31 Kg, Diego Yoo, 24, 13, 15, 18, 18, 21, -25, 18, 21, 39
3K Last Chance Youth Qualifier - Closed Meet, 2018-05-06, Men's 13 Under Age Group 31 Kg, Saint Jafri, 27.4, 13, -15, 15, 18, 20, 22, 15, 22, 37
3K Last Chance Youth Qualifier - Closed Meet, 2018-05-06, Men's 13 Under Age Group 31 Kg, Joseph Clark, 28.8, 10, 13, 14, 15, 18, 21, 14, 21, 35
3K Last Chance Youth Qualifier - Closed Meet, 2018-05-06, Men's 13 Under Age Group 31 Kg, Jack Mann, 25.5, 10, 13, -14, 15, 18, 21, 13, 21, 34
























